hand-side,label,id,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Right,paper,0,0.7292586240288099,1.0,1.0,0.499785915060448,0.8887769754196354,0.8281350856129218,0.3150506772377285,0.7211613813594362,0.6808960869224616,0.1582337207334372,0.6094710045288897,0.5318888730950427,0.0,0.5335538082096943,0.36962172059626414,0.5282635739796943,0.4819186963336186,0.7629635281731266,0.44845333663679016,0.2872245165818902,0.5259535301289717,0.3846987718468708,0.1756585399859614,0.33410053763424896,0.3263903743782028,0.07018682270983374,0.186812999026116,0.6721844864316908,0.48153087209171885,0.6643718975002693,0.6136852096444655,0.25870446069994263,0.42777919194927233,0.560338976544875,0.12605599973717696,0.23621019567264187,0.5059024282152434,0.0,0.09900650049632755,0.8156517551649954,0.534633846639551,0.5395237930104388,0.8033157866269321,0.3186397825940634,0.2859609537668659,0.7633921732500257,0.1851571289147011,0.12679185193411538,0.7104364227052171,0.05501450134135905,0.02169327657559006,0.9549247387622855,0.6259048564569532,0.4041403138454526,1.0,0.46651239835639446,0.1742959052674875,0.9986134205259825,0.3532363692599608,0.06902354044054392,0.9760661063585147,0.23952934643602342,0.0
Right,paper,1,0.7353840218371697,1.0,1.0,0.50206025210874,0.8871728154167757,0.8303379906136885,0.31323065912341697,0.7201292114247003,0.6843044951328134,0.15607925514311685,0.608810740581202,0.5346696076065236,0.0,0.531509564274353,0.3726619713547647,0.5251097047991241,0.48008908414880314,0.7757021895466137,0.44420772289635346,0.285960666390139,0.5366713949225509,0.3800739670869877,0.17539605356921495,0.34126904159835975,0.32140946335595866,0.07053012251938832,0.1915629893834599,0.6693474464650715,0.4793685491251092,0.6739355504343489,0.6100118013253689,0.2590036572988966,0.4355131723032379,0.5565210797111908,0.12666351228897824,0.24028435695863984,0.5024991761437798,0.0,0.10041203955772719,0.813680591205514,0.5315417898091984,0.5444966368565114,0.8002900882495912,0.3183318646437744,0.2887786428777804,0.7617933751126578,0.18792390483689814,0.12786381188682372,0.710644921288969,0.060505387176581715,0.02225248975862502,0.9542549247032108,0.6218689662861543,0.4041284102262908,1.0,0.4628424368390741,0.17403686347113914,0.9989617489585164,0.3514379647230163,0.06876268500056372,0.9767200772450387,0.23958842105604475,0.0
Right,paper,2,0.7319938201652675,1.0,1.0,0.5010260011395341,0.8873141993661045,0.830313682762405,0.3140290588191596,0.721717308840558,0.6825220567156706,0.1574415918716041,0.6097644252799168,0.530681151217156,0.0,0.5353168184081812,0.3664007293908982,0.5223710648055678,0.48026190620146836,0.7753394974928921,0.4444897641669102,0.28624533870672936,0.5362237786722753,0.38086437792723943,0.1765239045160183,0.3389363376830881,0.32121176761634845,0.07175454535440284,0.18688431999482935,0.6651416813663756,0.479564478583883,0.6708093301782321,0.6077173296778539,0.25883372178170827,0.4351915605348999,0.55543016709662,0.12724250867186346,0.23974535121593377,0.5007842180841111,0.0,0.09777486020057788,0.808519033232205,0.5312055244720981,0.5388544624082021,0.795505673491957,0.31754245289061367,0.28682226342138295,0.7588171972928708,0.18813493788871732,0.12805977455747566,0.7070453129478681,0.06150312698491105,0.021434922617123882,0.9493743075017923,0.6208729239727634,0.39533825048609295,0.9984811468786509,0.46209858223113737,0.16969983405183228,1.0,0.3515025722129425,0.06801593853965762,0.9786526586675021,0.24063092077641957,0.0
Right,paper,3,0.7429861594878204,1.0,1.0,0.5088197524807894,0.885868385995481,0.8360260319513463,0.3145928596333487,0.7196649333529003,0.690643642291639,0.15646638055383438,0.6058019144579095,0.5386913382734931,0.0,0.5312345101400406,0.37505437009894105,0.5284100915736942,0.47974857897181394,0.7936884592927114,0.45203343798151413,0.28348053045583443,0.5530804783311326,0.387673202483891,0.17324319541549663,0.34960997519388437,0.32558608804279854,0.06941588016316577,0.19206160513474113,0.6682343097248654,0.47945927652981923,0.6818478125424705,0.6099524270273238,0.25838224315230024,0.4477641523446841,0.5555246182290333,0.1268650729223218,0.25043744464534484,0.49873830372975814,0.0,0.10550994375374083,0.8094253952114723,0.5292043912749504,0.5409687031904875,0.7941520609607146,0.3132472208408998,0.29411652167640695,0.7555927833397624,0.18410329097533437,0.1368675895135629,0.7027569792588398,0.06030410368311419,0.02846396126333829,0.9503699525910229,0.6167056754796874,0.3873255368089028,0.9991472230917156,0.4592311137373744,0.16711175398884007,1.0,0.3494706475562997,0.06778495753348268,0.9792240799670868,0.24128083754457452,0.0
Right,paper,4,0.770501780659643,1.0,1.0,0.525952354694497,0.8869322602533324,0.844778928883502,0.3204039512863737,0.7214044068935105,0.7127725685330251,0.15685840923737351,0.6107873711800416,0.572451872134347,0.0,0.5393331476830564,0.41948070438652957,0.5412533863292454,0.4809874320915229,0.818157489421595,0.4601367810685158,0.285866249140799,0.5774770143414288,0.3890913871890035,0.1765305414099764,0.3714139606160779,0.319420030864267,0.07531651499654313,0.21355427147432873,0.6797160847544476,0.48079974206916865,0.700949606968232,0.6134138024941989,0.25878025159892637,0.46886443743573847,0.5516835804950436,0.1254075812724882,0.27199769536491714,0.4901679229188564,0.0,0.1286871105007876,0.8203390568018047,0.5287275077934996,0.5523554666620454,0.7976912567998542,0.31076682659608745,0.3078863375983421,0.7572483013024661,0.18027521316009007,0.14961379182274043,0.7076805435832109,0.05873152843278129,0.04172743538219185,0.9603655997713313,0.6129371291592249,0.39028805038500497,0.9980270951353144,0.45561005577132274,0.16912122499806792,1.0,0.34695900031338517,0.06812727594220165,0.9883484391188454,0.24132222053246585,0.0
Right,paper,5,0.8097989067088742,1.0,1.0,0.5493058942955453,0.8908795301003719,0.8591138350351027,0.32967655705579135,0.7278913706233221,0.7344054237157374,0.16010883279656238,0.6194434169190747,0.6001765796211385,0.0,0.5480013101200721,0.45320852233596487,0.549858239737697,0.4796687204393059,0.8213104138488323,0.46610045281081597,0.28257077160865673,0.5827734416662134,0.3907141211988203,0.1723338642831038,0.3792080526034755,0.31380704629155,0.07216537702983349,0.22460647879151546,0.6875204051799882,0.48071094396249975,0.7023971474933202,0.6117013480408313,0.2584214869378486,0.4730746891617904,0.5439945374218399,0.1242213089859263,0.2807077640741201,0.474691178990943,0.0,0.14215798513093947,0.8288244832691095,0.530580264934047,0.5539746919851054,0.7966314101346179,0.31136823798335145,0.31272494732371653,0.7515056211666373,0.1799273440342617,0.154319601194531,0.694848239745452,0.05953872149474771,0.047363408376594016,0.9716754775684547,0.6181270408823251,0.3937201804189284,1.0,0.4642141670960075,0.17122519427609253,0.9909057844856266,0.3586457733593178,0.06790118170037793,0.9676060739774532,0.2571373997506897,0.0
Right,paper,6,0.8415709896740231,1.0,1.0,0.5720894598522497,0.8936276602456689,0.8603801192596553,0.34456980001236787,0.7320527390912823,0.7349838890280803,0.16874663587027736,0.6297506069616846,0.5988234841376499,0.0,0.5616582324325254,0.4503402389792196,0.5499277116004041,0.47090926670506866,0.8309317247595004,0.45516458908354696,0.27567245127304224,0.5930986401847247,0.37376711542939267,0.16612150049613944,0.3888165891295945,0.29426399353689414,0.06782213011390313,0.23320829228701226,0.6859909635026598,0.47171964146857276,0.7095488690392586,0.5958596274806076,0.2511355693886464,0.48334997356255394,0.5236575245851147,0.11998196526941889,0.28999445937227114,0.45187238984792893,0.0,0.1503018233335262,0.8293572228051558,0.5215291132664658,0.5580875470305213,0.7827166400121213,0.3023398444637638,0.3165437745934884,0.7267407028727058,0.17369356772201114,0.15757590466632035,0.6588452825431518,0.05623111822704095,0.05012804411784049,0.9784125026023227,0.6094746452664364,0.3948790562376233,1.0,0.4530431252115045,0.1716480863582325,0.9803036729188029,0.347140806916946,0.06800090120388454,0.9444344692882173,0.24587079643697307,0.0
Right,paper,7,0.8639092370876847,1.0,1.0,0.5866050425233695,0.8966650321699456,0.8633197649517056,0.3515879484180999,0.7390898636302422,0.734388858367073,0.17221201019436164,0.6388679012157399,0.5947443837069238,0.0,0.5713053028777568,0.4435125773648282,0.5514608324397388,0.47009530141213796,0.8167822132709619,0.4431272310786025,0.27369338271805344,0.569794560675089,0.3535671061715778,0.16571682331383397,0.3625163814219155,0.2642586239715571,0.0681661644703494,0.2074697172811026,0.6888955777839947,0.4702401572839059,0.6955223440826641,0.5891671860337488,0.25082998744013774,0.4589425966752529,0.5077880788110974,0.12033992017417859,0.2642028130937279,0.42575761345616897,0.0,0.1254508949291026,0.8353287750401182,0.5193938593414331,0.5456764745412155,0.7794013856936266,0.3009904946734966,0.2999523864449134,0.7150995940744211,0.1741289067336526,0.1474110273030038,0.63792761307385,0.05839950804836697,0.04712326104113757,0.9906002143817852,0.6062174290771022,0.38444882494796945,1.0,0.44561445229410707,0.16197293638173718,0.966914041157338,0.33828731453911975,0.06294746578221849,0.9179385850195316,0.23586387373654996,0.0
Right,paper,8,0.8856656892131861,1.0,1.0,0.5967036396651402,0.9012836590622597,0.8714247225596086,0.35334338324632497,0.7438626203481188,0.7462436815540463,0.17336871803944084,0.6435237065749188,0.6088649912993654,0.0,0.5772685791854834,0.4597743379118091,0.550062711123276,0.4726318302398121,0.8110026994567309,0.4299200068093515,0.27337965523841806,0.561338232549689,0.3335161538512891,0.16497875972844722,0.35611668114032013,0.23856533806427493,0.06854273896820168,0.205050879382796,0.6884291927580544,0.4702817958731823,0.6877106829144926,0.5739104620345274,0.24845334429036856,0.448676158029776,0.48474154505520917,0.11850179434041433,0.25680252287017097,0.39736821902078856,0.0,0.12154254948053193,0.8382578741471621,0.5151188779047513,0.5375755694415393,0.7698238914776293,0.29388013807081376,0.2961477969953532,0.6955043259409589,0.1679203942644264,0.1493668744733693,0.6102357654512197,0.05430724842396886,0.05371180755821615,1.0,0.5966448223628431,0.376205841607698,0.9945391671228487,0.43099646020827914,0.15773384351955771,0.9472202241077746,0.32076348210257366,0.0605302080235322,0.8856104049561397,0.21725936579181918,0.0
Right,paper,9,0.9085792079561431,1.0,1.0,0.6148704703041311,0.9045128516891302,0.8703396695099034,0.3651108457308526,0.7479407771095933,0.7407688023640037,0.17874375538455659,0.6497302235133149,0.5968492066474618,0.0,0.5815596233162393,0.4425692499131707,0.560613252425492,0.470463989651251,0.8155427423874019,0.42956359415974876,0.2733264371401516,0.5628566664683008,0.3238628845639281,0.16792340108101703,0.3535990798272884,0.21936814762012574,0.07404342393337186,0.20054208616980013,0.6938144230296671,0.4661596906502081,0.6909266257093415,0.5632354343412789,0.24623168130117,0.44817218831178346,0.46349170878049745,0.1178635362776886,0.252193478175144,0.3681917257086402,0.0,0.1142741598983617,0.8405335347348267,0.5076923909961043,0.5388290732732086,0.756894647724509,0.2888816243985517,0.29569473856882117,0.6728915746155149,0.16364086723858426,0.1482590583812165,0.5809352147794868,0.0509779298106548,0.05345249899124252,1.0,0.5850213452503062,0.3746770949152753,0.9823361341078554,0.41411250760851553,0.15780412040335715,0.92624601422048,0.30160139543333,0.060275367121559495,0.8576231879431299,0.19765842991666704,0.0
