hand-side,label,id,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Left,paper,0,0.3208928586251837,1.0,1.0,0.6815838125200855,0.8420423451386188,0.5177578097104062,1.0,0.5484650636835902,0.30346981711833243,0.8466088519796174,0.3027837452547363,0.13278173111332114,0.525362606712686,0.3389978610537727,0.025805732377788698,0.7937888147198581,0.18408079632816177,0.8068236611767183,0.723142911692473,0.023234804739870572,0.3692814292372719,0.6857307691851592,0.2936732672997449,0.10756592393753031,0.687877770912959,0.45477625952703316,0.0,0.5122914514822672,0.1898561068998052,0.85914542904897,0.4481932811475342,0.0,0.35928996925142215,0.4745081344149969,0.3244537665585317,0.21290657820621467,0.49712843707049587,0.5043000879643096,0.25904127698957713,0.2623676430652615,0.2413491053846696,0.8343716728221169,0.19572935801031463,0.05520568423110276,0.33223253819619286,0.27313882047128496,0.37127889358888544,0.40706766473570716,0.312691442469722,0.5500066781226648,0.6174774637354294,0.012628236067020132,0.3278747955189992,0.7719261233596689,0.0,0.18079780786242833,0.4658173402530555,0.08005156124558119,0.3880483799808963,0.5805553929628489,0.1206910250465747,0.5127287354361437,0.7694109167462567
Left,paper,1,0.3262833474948856,1.0,1.0,0.6869955502133115,0.8359457418503659,0.5317144413444566,1.0,0.546234812485752,0.3183488179379968,0.8447933350899579,0.3042149799199993,0.14573653736029993,0.5260968294899768,0.3355372113201795,0.03391824591167339,0.7920300560442196,0.1843731280550968,0.8025292362186124,0.7191530306215195,0.024139413939252473,0.36714981611438624,0.6825931331768161,0.2913592629357781,0.10721171325628757,0.6857769659145747,0.45347375544196344,0.0,0.5100852949797051,0.19018113369606926,0.845769198533984,0.4479653254147065,0.0,0.3539032649808119,0.4739925807282492,0.32304086882188826,0.21325435096395431,0.49538589983094955,0.5034992289801454,0.25938119395556686,0.26062900976703013,0.24338822003140925,0.8143712986769048,0.19736624734655933,0.057845080784308535,0.3186288073265838,0.27402041039882286,0.3714785534612377,0.39912373799762496,0.31215298029126415,0.5499408862065803,0.6100829581624038,0.012731778227131561,0.33270212430035373,0.7469973065975771,0.0,0.18066997449531344,0.4474167770534464,0.08015537245869218,0.3857600877449991,0.5713943793754299,0.11954619873345393,0.5114488807314731,0.7646337784693
Left,paper,2,0.32424120800221196,1.0,1.0,0.682343462452097,0.8390797486761046,0.5187531440391974,1.0,0.5490298027257139,0.2993965860159341,0.8514994485026326,0.3049575147186763,0.12404959914256514,0.5295825566288199,0.336865789797249,0.010863365178445333,0.8022957750247505,0.1804124371118154,0.8038069552869739,0.7234408678873935,0.024636110569171282,0.37066068896061094,0.685154166555178,0.2935851821454379,0.10885766030928797,0.6877240550962221,0.45424905175613717,0.0,0.5174757772247939,0.18572721839028744,0.8578757832605077,0.4492946482457627,0.0,0.36271314388944426,0.4765710242391269,0.32446657282811525,0.2139559608502839,0.499181524392238,0.505945650955497,0.2556611390489682,0.265252692823399,0.23843130851253225,0.8359538921288758,0.1968099370609204,0.05234085037276195,0.3396903411712624,0.2755144087977952,0.36917163107253276,0.4099777330802807,0.3153655193737606,0.5507565975625507,0.614465624471873,0.015101811468172209,0.32727882034933853,0.7762305624314004,0.0,0.18132606362533052,0.4681944683659926,0.081488418555285,0.38884010353011633,0.5744487351444856,0.12420553162265094,0.5143748300646928,0.756662958158373
Left,paper,3,0.32167640183081164,1.0,1.0,0.6842434771813999,0.8364265654554756,0.537755691791357,1.0,0.5492433012937238,0.3269189002941894,0.8540280422860438,0.3070236982963274,0.15474104103145547,0.5374878919704144,0.3343646046282711,0.04235787208945887,0.800411926655331,0.18968022833021314,0.8073891308970661,0.7268100273284868,0.02798142703280482,0.37087161873096186,0.684120531816291,0.2924588819840124,0.10887787696490582,0.6834132975558342,0.454354125143356,0.0,0.5159354501023848,0.19355670692852192,0.8470710648099072,0.4535054648021147,0.0,0.3507372101565966,0.47693789647642165,0.3201990714292086,0.20785869186124495,0.4984903383444511,0.5024705521431942,0.25397822768874945,0.26356919944065826,0.2448299721025407,0.812398384884589,0.19993781113085266,0.05577164806771407,0.3133148525266371,0.2748742048090736,0.3705612962603132,0.39410443547711677,0.31217439620994053,0.5514693191941734,0.6069006216652231,0.013502504564197474,0.33326216436657097,0.7418929912591952,0.0,0.1820217106072012,0.43822510564095574,0.08015739394022588,0.38576469406458574,0.5596167132046997,0.11969865255460774,0.5103701135329245,0.7521760010888313
Left,paper,4,0.3219325071406091,1.0,1.0,0.6825965095633688,0.8376861543335012,0.5311548302227234,1.0,0.5459249272308434,0.31947814918236245,0.85361068389518,0.302116419780788,0.1486185085311126,0.5349779992042897,0.3365881145393124,0.039639130505264866,0.7999340866849165,0.19095896122368644,0.8014011846472674,0.7260084440300945,0.021451858224176362,0.36573129635805274,0.6858933629448406,0.28973052313822373,0.10666852777544311,0.6881949846499171,0.4524783827661519,0.0,0.5165109885215822,0.19569934090437952,0.8462588818992318,0.45095158637316435,0.0,0.34882254966563936,0.47664946586462237,0.3236812458607568,0.2075736289722707,0.4983444475454713,0.5048554826677806,0.25473815836499325,0.26467402599716155,0.24601079832947328,0.8161495207799806,0.19859028639632312,0.05188660201230302,0.31876309221904486,0.27509783079873873,0.36872746951226615,0.40181787663602525,0.31241189289977017,0.5497281783758561,0.6153566287996355,0.013962340338355018,0.3320659064564041,0.7492865940006509,0.0,0.17736263923967585,0.44864230323503806,0.07947601883576896,0.3832292812682214,0.570041928828234,0.11806202977381638,0.5089625047652249,0.76136201281113
Left,paper,5,0.32301935153450095,1.0,1.0,0.6835935786527311,0.8359415414946497,0.541746379493244,1.0,0.5461343582353713,0.33297301706672006,0.8582790258198291,0.3005427503123645,0.16121704239601206,0.5395839236323932,0.33157095890283467,0.04928966574079902,0.8022321306842095,0.1918713096972992,0.811377346645536,0.7269238019250763,0.02330499108471729,0.37357887319084,0.6854483526358656,0.28890751140683085,0.11021587091391857,0.6888858196630938,0.45199572035406743,0.0,0.5185554458274402,0.1962081545946474,0.8470512045189463,0.4524794931588538,0.0,0.34719427858813406,0.47684407450394134,0.32170190769211676,0.20387662042926125,0.50047777175788,0.5057038032076404,0.25047869527759853,0.26725461440973847,0.24760888937836553,0.808492197512157,0.1992646108649803,0.0525522759758919,0.3073365051373317,0.2761425917517389,0.36762763512722213,0.3896606111369888,0.3165759532613554,0.5503213224555767,0.6036551283297621,0.018480164173282954,0.33640145995025433,0.7343633486710507,0.0,0.18143608568288583,0.42773286089710905,0.08193015048032067,0.3869727127975994,0.5494416118364137,0.12567827584857835,0.5147631497511554,0.7426228510302183
Left,paper,6,0.32203905296355084,1.0,1.0,0.6819615874245862,0.8411120760306614,0.5353727773050142,1.0,0.5502615561183032,0.3236513197284311,0.8564971125993985,0.30231675072326947,0.1517527010164671,0.5352603302760156,0.33529799400594906,0.0406341650196804,0.8039537420747505,0.19587929360648787,0.8000806020835115,0.7319124572752199,0.022397791036694654,0.3656506495756286,0.6910668830654833,0.29121356065786397,0.10729377144523532,0.6943253635958389,0.453490640646678,0.0,0.5192482462232871,0.20102508588279602,0.8429722755495512,0.45464403406436377,0.0,0.34735793439429274,0.4784437377955769,0.32455862041413797,0.20798902003324918,0.5005514122760502,0.5066353841386102,0.25551131449895587,0.26687639973313193,0.25185369923392975,0.8113512828126938,0.19975943783920186,0.055815769233305265,0.31505158326458776,0.2763780694440229,0.3729537747510592,0.398020786535955,0.3155363756531096,0.5541343786010753,0.6106945077540853,0.016225745150517994,0.3382143437553695,0.7434462899166076,0.0,0.18325160391478937,0.4441655373636887,0.08063415089948942,0.3892312651000321,0.5647086251814714,0.12173385683278073,0.5152023312180521,0.754190809512991
Left,paper,7,0.32244060230024213,1.0,1.0,0.6881685788059927,0.8363805246789833,0.5465883513119835,1.0,0.55141887480123,0.33751118668294017,0.8504334235018159,0.3052290954597795,0.16661141040846378,0.5354861058565376,0.32890669387840815,0.0559489467146551,0.802723143348971,0.2012867114483369,0.7885450566233525,0.7314435390814165,0.022247076442412205,0.3535556009295819,0.6874651227678571,0.2900409070563214,0.10166035363259339,0.6903309671988499,0.45311088460585686,0.0,0.5182945861077481,0.20491794672166053,0.824283053960344,0.4535210634836562,0.0,0.3322620248567935,0.47471400669642855,0.32188902789449797,0.20270717270859245,0.4984352536697942,0.502467878880269,0.25580632952479254,0.26720452481840196,0.25438869053475505,0.7877189384655762,0.1994865362061138,0.058796067104838964,0.29829395648455415,0.27366272416010895,0.37226549025662287,0.3923784884422119,0.3145595301150121,0.5503867678758858,0.6098467620977892,0.018896957286622277,0.341081977834201,0.7161378448575698,0.0,0.18085534986441443,0.4255418258041571,0.07964186402845036,0.38632532212508247,0.5595172092114982,0.12215484545248184,0.5139593044983762,0.7572928604037843
Left,paper,8,0.3193492558803687,1.0,1.0,0.6827533022320014,0.8374358994266371,0.5367267796305869,1.0,0.5570633882369382,0.3209853406617494,0.8574062728700872,0.30813907446730043,0.14527590777924074,0.5405010620063935,0.3261534221262951,0.029494534688870363,0.8063495109526114,0.1977546845339534,0.7979722199888732,0.7326938251062602,0.026107032914989343,0.3643960339877088,0.6867420838210299,0.2904956464016335,0.1063072240091981,0.6881336578551523,0.45468958047848823,0.0,0.5206328413855905,0.1992317636052375,0.8413883967131117,0.45557690428116115,0.0,0.3495630677747149,0.4748598890554937,0.32148810378761117,0.20983876842588098,0.49863226449322867,0.5043200195649895,0.2563742094938948,0.26787412780788056,0.2483763776042981,0.8114496859931873,0.20107082664861295,0.05648439653264908,0.31988695782919385,0.2736919204079249,0.36799707301545403,0.40003575497069715,0.314763915144378,0.5474398590078532,0.6090952577275071,0.017214992526621675,0.3352858856457417,0.7459804029946556,0.0,0.17995850203607877,0.4474706395200654,0.08026551351763693,0.3855281188495476,0.5678936261718905,0.12532331002719976,0.5136774416447013,0.7581208129481377
Left,paper,9,0.32435543619573404,1.0,1.0,0.6804977431143775,0.8402519267732121,0.5282877546242976,1.0,0.5537777283033051,0.3157956330255711,0.8576284039454407,0.30383081747235824,0.14656488376772817,0.5398107266002764,0.3292176217642515,0.04011626178790993,0.8084355958361988,0.19292148291285097,0.8002063634367245,0.7268880612026319,0.03016861120091288,0.36477077464875435,0.6871874048752526,0.29755611403960774,0.10707093827428261,0.696066604679203,0.45652632185243286,0.0,0.5240229112311434,0.19367433096495842,0.8465686065713882,0.45418970181340035,0.0,0.349529572220559,0.4766903204024003,0.32486557046663583,0.21296719969581082,0.5034679553096891,0.5050572887889833,0.26443723607088687,0.27201716977583046,0.24231060354094577,0.8174358196505962,0.19938443719081675,0.05969743731066075,0.31851885667730867,0.27558866828023953,0.3738968846402901,0.3979684969168771,0.32127287518387077,0.5504591461632579,0.6092899982676686,0.021397542377055066,0.32835675301018014,0.7517052857594207,0.0,0.18412661965600546,0.44897843979634505,0.08153032688200883,0.3903538482811424,0.5643449693509541,0.13066795151211633,0.513400869867247,0.7521103253324775
